,City,State,Median Age,Male Population,Female Population,Total Population,Foreign-born,Average Household Size,State Code,CO,NO2,O3,SO2,PM2.5,PM10
2614,Medford,Oregon,38.6,39606.0,40189.0,79795,6185.0,2.65,OR,303.75,24.33,45.42,2.92,4.16,7.04
2615,El Monte,California,37.3,57961.0,58784.0,116745,59655.0,3.67,CA,,,,,,
2616,San Leandro,California,41.8,43032.0,47679.0,90711,34293.0,2.79,CA,253.68,10.45,87.26,3.1,7.17,12.5
2617,Lake Charles,Louisiana,31.8,35678.0,40388.0,76066,3215.0,2.36,LA,,,,,,
2618,Centreville,Virginia,36.0,34749.0,37033.0,71782,27797.0,2.969999999999999,VA,,,,,,
2619,San Clemente,California,45.2,34076.0,31456.0,65532,8109.0,2.64,CA,,,,,,
2620,Erie,Pennsylvania,35.3,48618.0,50852.0,99470,6275.0,2.31,PA,270.37,7.45,49.35,2.83,6.07,6.28
2621,Delray Beach,Florida,47.9,32219.0,34042.0,66261,16639.0,2.35,FL,,,,,,
2622,Marysville,Washington,33.2,33436.0,33337.0,66773,7721.0,2.79,WA,320.44,15.42,32.54,5.07,6.39,7.19
2623,Tyler,Texas,33.9,50422.0,53283.0,103705,8225.0,2.59,TX,,,,,,
2624,Pawtucket,Rhode Island,39.2,36072.0,35511.0,71583,17884.0,2.41,RI,,,,,,
2625,Jackson,Mississippi,31.7,79039.0,91772.0,170811,1789.0,2.65,MS,230.31,4.46,90.84,1.59,4.41,5.73
2626,Yuma,Arizona,33.4,48298.0,45847.0,94145,19326.0,2.64,AZ,,,,,,
2627,Brentwood,New York,34.2,31395.0,32397.0,63792,27058.0,4.98,NY,260.35,10.54,120.16,5.9,10.89,14.86
2628,Yakima,Washington,34.0,45147.0,48553.0,93700,15717.0,2.74,WA,240.33,4.58,59.37,0.18,3.28,3.76
2629,Glendale,California,42.1,98181.0,102844.0,201025,111510.0,2.69,CA,247.0,6.34,107.29,2.15,6.33,7.35
2630,Minneapolis,Minnesota,32.4,206547.0,204388.0,410935,70769.0,2.26,MN,,,,,,
2631,Eau Claire,Wisconsin,32.0,32327.0,35106.0,67433,2833.0,2.4,WI,,,,,,
2632,Clovis,California,37.8,52392.0,51780.0,104172,13409.0,2.76,CA,,,,,,
2633,McAllen,Texas,32.3,68332.0,71921.0,140253,37691.0,3.19,TX,226.97,1.34,88.69,0.52,7.93,9.62
2634,Long Beach,California,34.6,238159.0,236013.0,474172,127764.0,2.78,CA,277.04,12.0,128.75,6.97,12.89,17.18
2635,Santa Monica,California,40.6,46732.0,46487.0,93219,24448.0,2.0,CA,,,,,,
2636,Buena Park,California,35.7,41593.0,41671.0,83264,28430.0,3.55,CA,514.03,52.09,194.55,20.98,38.15,45.68
2637,Visalia,California,32.6,63695.0,66399.0,130094,20779.0,3.11,CA,297.07,8.23,118.73,0.95,20.31,25.48
2638,Vancouver,Washington,37.2,82958.0,89895.0,172853,21748.0,2.49,WA,,,,,,
2639,Cheektowaga,New York,40.7,37476.0,38599.0,76075,3532.0,2.3,NY,,,,,,
2640,Gulfport,Mississippi,35.1,33108.0,38764.0,71872,3072.0,2.54,MS,,,,,,
2641,Broken Arrow,Oklahoma,36.8,52136.0,55459.0,107595,6845.0,2.77,OK,473.98,43.87,32.54,1.03,6.86,8.72
2642,Stamford,Connecticut,35.4,64941.0,63936.0,128877,44003.0,2.7,CT,,,,,,
2643,Franklin,Tennessee,38.3,34991.0,37644.0,72635,6876.0,2.73,TN,,,,,,
2644,Thornton,Colorado,33.1,65482.0,67977.0,133459,17949.0,2.969999999999999,CO,,,,,,
2645,Dayton,Ohio,32.8,66631.0,73966.0,140597,7381.0,2.26,OH,236.99,5.83,50.78,0.81,1.74,1.94
2646,Arlington,Texas,32.6,191060.0,197062.0,388122,79271.0,2.89,TX,283.72,13.37,77.25,1.39,3.43,4.9
2647,Surprise,Arizona,39.4,62875.0,65567.0,128442,9929.0,2.9,AZ,,,,,,
2648,Huntsville,Alabama,38.1,91764.0,97350.0,189114,12691.0,2.18,AL,220.3,2.34,75.1,0.54,2.16,2.44
2649,Harlingen,Texas,30.1,32404.0,33365.0,65769,10391.0,3.0,TX,257.02,6.34,103.0,1.8,10.81,12.53
2650,Concord,North Carolina,35.7,42732.0,44961.0,87693,8847.0,2.719999999999999,NC,250.34,8.91,50.78,1.55,3.08,3.59
2651,Seattle,Washington,35.5,345659.0,338784.0,684443,119840.0,2.13,WA,,,,,,
2652,Cranston,Rhode Island,39.9,38365.0,42712.0,81077,10631.0,2.56,RI,,,,,,
2653,Nashville,Tennessee,34.1,314231.0,340365.0,654596,88193.0,2.39,TN,,,,,,
2654,Upland,California,39.7,36226.0,40221.0,76447,16552.0,2.77,CA,467.3,16.28,323.3,18.84,70.91,77.83
2655,Salem,Oregon,35.4,80839.0,83704.0,164543,19668.0,2.69,OR,,,,,,
2656,Kirkland,Washington,40.8,42159.0,45108.0,87267,18570.0,2.3,WA,293.73,12.85,41.13,3.1,4.28,6.1
2657,Bolingbrook,Illinois,33.7,36295.0,35801.0,72096,15212.0,3.42,IL,,,,,,
2658,Casas Adobes,Arizona,44.8,30890.0,34375.0,65265,7024.0,2.24,AZ,203.61,1.15,118.73,0.69,6.27,16.14
2659,Troy,Michigan,43.3,42371.0,40905.0,83276,21004.0,2.59,MI,283.72,14.91,44.7,1.24,4.04,4.5
2660,Indio,California,35.9,43803.0,43723.0,87526,22538.0,3.08,CA,226.97,1.39,127.32,0.82,8.99,11.52
2661,Chino Hills,California,41.9,39639.0,38674.0,78313,24764.0,3.05,CA,,,,,,
2662,Evansville,Indiana,38.0,57198.0,60481.0,117679,3169.0,2.25,IN,223.64,3.47,80.82,1.7,2.18,2.52
2663,Palo Alto,California,40.2,31451.0,35397.0,66848,23348.0,2.55,CA,,,,,,
2664,Merced,California,29.7,40048.0,42392.0,82440,16348.0,3.15,CA,,,,,,
2665,Grand Rapids,Michigan,32.1,95669.0,99430.0,195099,19176.0,2.56,MI,,,,,,
2666,Eugene,Oregon,33.4,79071.0,84377.0,163448,14503.0,2.34,OR,247.0,5.66,37.55,1.71,3.46,4.18
2667,Stamford,Connecticut,35.4,64941.0,63936.0,128877,44003.0,2.7,CT,,,,,,
2669,Oxnard,California,31.0,101906.0,105346.0,207252,78678.0,4.08,CA,,,,,,
2670,Edinburg,Texas,29.3,39422.0,45079.0,84501,16569.0,3.31,TX,240.33,1.86,64.37,0.72,2.19,3.05
2671,Palm Coast,Florida,48.8,39489.0,42632.0,82121,9084.0,2.76,FL,210.29,0.99,88.69,0.37,2.45,3.07
2672,League City,Texas,35.9,49354.0,48996.0,98350,8361.0,2.719999999999999,TX,,,,,,
2673,Gresham,Oregon,36.7,53866.0,56716.0,110582,17860.0,2.67,OR,,,,,,
2674,Salinas,California,30.4,77765.0,79621.0,157386,58693.0,3.719999999999999,CA,,,,,,
2675,Marysville,Washington,33.2,33436.0,33337.0,66773,7721.0,2.79,WA,320.44,15.42,32.54,5.07,6.39,7.19
2676,New York,New York,36.0,4081698.0,4468707.0,8550405,3212500.0,2.68,NY,,,,,,
2677,Moreno Valley,California,30.7,98584.0,105597.0,204181,54442.0,3.9,CA,467.3,10.88,343.32,15.02,69.89,75.93
2678,Knoxville,Tennessee,33.1,89978.0,95334.0,185312,10285.0,2.21,TN,240.33,3.51,58.65,2.06,3.73,3.85
2679,Pompano Beach,Florida,42.5,56569.0,51202.0,107771,32733.0,2.55,FL,226.97,5.23,87.26,0.51,6.88,9.94
2680,Jackson,Tennessee,35.3,30007.0,36973.0,66980,2097.0,2.52,TN,230.31,4.46,90.84,1.59,4.41,5.73
2681,Cape Coral,Florida,45.0,85626.0,89604.0,175230,24185.0,2.85,FL,220.3,1.46,98.71,0.31,4.61,7.07
2682,Citrus Heights,California,37.8,41982.0,45071.0,87053,9466.0,2.49,CA,283.72,5.06,167.37,2.0,23.73,27.6
2683,Rancho Cucamonga,California,34.5,88127.0,87105.0,175232,33878.0,3.18,CA,,,,,,
2684,Lincoln,Nebraska,32.3,138544.0,138802.0,277346,22958.0,2.4,NE,,,,,,
2685,Yonkers,New York,38.0,96580.0,104538.0,201118,61247.0,2.8,NY,373.84,50.04,30.4,6.97,5.55,8.57
2686,Reno,Nevada,35.7,122292.0,119151.0,241443,37070.0,2.46,NV,,,,,,
2687,Boston,Massachusetts,31.8,322149.0,347320.0,669469,190123.0,2.38,MA,,,,,,
2688,Pomona,California,32.1,74945.0,78307.0,153252,53879.0,3.63,CA,,,,,,
2689,Pharr,Texas,26.9,35242.0,41293.0,76535,25532.0,3.67,TX,,,,,,
2690,Whittier,California,36.1,44397.0,43039.0,87436,17145.0,3.11,CA,,,,,,
2691,Cambridge,Massachusetts,31.5,55421.0,54981.0,110402,27757.0,2.06,MA,236.99,21.76,1.11,1.83,3.12,3.67
2692,San Jose,California,36.5,518317.0,508602.0,1026919,401493.0,3.13,CA,317.1,12.51,153.07,4.53,22.79,27.94
2693,Laredo,Texas,28.8,124305.0,131484.0,255789,68427.0,3.66,TX,580.79,22.62,50.07,1.31,11.15,13.85
2694,Conroe,Texas,31.5,34907.0,33685.0,68592,13839.0,2.65,TX,250.34,5.83,57.22,0.55,4.82,6.76
2695,New Orleans,Louisiana,35.9,185736.0,203881.0,389617,21679.0,2.41,LA,,,,,,
2696,East Orange,New Jersey,35.5,29995.0,34967.0,64962,15164.0,2.85,NJ,,,,,,
2697,Gaithersburg,Maryland,35.7,32211.0,35234.0,67445,28133.0,2.73,MD,,,,,,
2698,Pine Hills,Florida,29.2,35344.0,40737.0,76081,20735.0,3.3,FL,210.29,2.12,88.69,0.29,2.93,4.43
2699,Winston-Salem,North Carolina,34.7,112520.0,128712.0,241232,24302.0,2.47,NC,,,,,,
2700,Lawton,Oklahoma,31.1,51099.0,45560.0,96659,6123.0,2.719999999999999,OK,226.97,2.49,85.12,0.28,4.16,5.01
2701,Aurora,Illinois,31.7,101964.0,101751.0,203715,50980.0,3.3,IL,247.0,10.97,47.21,0.17,1.94,2.7
2702,Washington,District of Columbia,33.8,319705.0,352523.0,672228,95117.0,2.24,DC,,,,,,
2703,O'Fallon,Missouri,36.0,41762.0,43270.0,85032,3269.0,2.77,MO,260.35,7.63,57.22,0.24,2.12,2.63
2704,Decatur,Illinois,40.4,34646.0,38210.0,72856,1224.0,2.23,IL,220.3,2.06,92.98,2.33,2.15,2.39
2705,Salt Lake City,Utah,32.1,98364.0,94296.0,192660,32166.0,2.38,UT,,,,,,
2706,South Bend,Indiana,32.4,50483.0,53274.0,103757,8779.0,2.719999999999999,IN,210.29,2.23,65.09,0.75,1.21,1.4
2707,Anchorage,Alaska,32.2,152945.0,145750.0,298695,33258.0,2.77,AK,260.35,0.16,60.8,0.02,0.5,1.09
2708,Auburn,Washington,37.1,36837.0,39743.0,76580,14842.0,2.73,WA,233.65,1.67,90.12,1.82,5.79,6.41
2709,Hawthorne,California,33.7,43682.0,44762.0,88444,32107.0,2.969999999999999,CA,320.44,16.79,150.2,4.17,16.64,21.05
2710,Henderson,Nevada,42.5,139412.0,146246.0,285658,35666.0,2.55,NV,201.94,7.11,121.59,1.85,7.55,19.41
2711,Arvada,Colorado,41.0,54870.0,60165.0,115035,4921.0,2.49,CO,323.77,21.94,95.84,2.8,9.73,11.22
2712,Santa Monica,California,40.6,46732.0,46487.0,93219,24448.0,2.0,CA,,,,,,
2713,Framingham,Massachusetts,40.3,35442.0,35768.0,71210,19070.0,2.49,MA,257.02,12.0,55.79,1.51,3.18,5.25
2714,Bloomington,Indiana,23.5,40588.0,43227.0,83815,10033.0,2.33,IN,216.96,2.14,71.53,0.73,1.15,1.28
2715,Lee's Summit,Missouri,36.8,48353.0,46715.0,95068,3803.0,2.68,MO,413.9,35.99,47.92,3.82,9.77,11.4
2716,Greenville,North Carolina,26.2,39897.0,50691.0,90588,4183.0,2.4,NC,236.99,2.53,55.08,0.26,0.78,0.95
2717,Minneapolis,Minnesota,32.4,206547.0,204388.0,410935,70769.0,2.26,MN,,,,,,
2718,Portland,Maine,40.3,31480.0,35392.0,66872,9229.0,2.13,ME,270.37,7.88,44.35,2.71,4.33,5.52
2719,Jurupa Valley,California,33.8,49430.0,50884.0,100314,25338.0,3.87,CA,520.71,13.02,363.35,19.07,79.52,87.14
2720,Kennewick,Washington,32.0,38492.0,40411.0,78903,8376.0,2.78,WA,290.39,5.18,49.35,0.44,6.35,9.58
2721,Fayetteville,North Carolina,30.7,101051.0,100914.0,201965,12863.0,2.5,NC,267.03,9.08,47.92,1.07,4.29,8.32
2722,Pittsburg,California,34.5,33309.0,36118.0,69427,21043.0,3.15,CA,327.11,23.31,10.55,6.26,7.03,7.52
2723,Florence-Graham,California,30.2,34186.0,32173.0,66359,28696.0,4.57,CA,,,,,,
2724,Santa Clarita,California,38.1,90192.0,92175.0,182367,40666.0,3.02,CA,,,,,,
2725,Lafayette,Louisiana,31.7,64018.0,63643.0,127661,5396.0,2.54,LA,223.64,3.94,94.41,0.81,3.78,5.26
2726,Chino Hills,California,41.9,39639.0,38674.0,78313,24764.0,3.05,CA,,,,,,
2727,New Haven,Connecticut,29.9,63765.0,66545.0,130310,25871.0,2.48,CT,247.0,7.54,61.51,0.85,2.41,3.11
2728,Farmington Hills,Michigan,42.1,37527.0,43805.0,81332,18033.0,2.41,MI,273.71,6.0,37.91,0.69,2.8,3.03
2729,Gainesville,Florida,26.0,60803.0,69330.0,130133,15272.0,2.33,FL,,,,,,
2730,Atascocita,Texas,32.8,37424.0,40816.0,78240,8657.0,3.03,TX,343.8,28.45,94.41,3.07,9.09,11.78
2731,Roanoke,Virginia,36.9,47252.0,52645.0,99897,7346.0,2.35,VA,,,,,,
2732,Orange,California,35.0,67337.0,73658.0,140995,34550.0,3.14,CA,,,,,,
2733,West Covina,California,39.8,51629.0,56860.0,108489,37038.0,3.56,CA,527.38,27.42,331.88,20.74,72.15,81.04
2734,Fort Myers,Florida,37.3,36850.0,37165.0,74015,15365.0,2.45,FL,220.3,1.46,98.71,0.31,4.61,7.07
2735,Santa Ana,California,30.8,167503.0,167920.0,335423,152999.0,4.58,CA,327.11,23.99,164.51,16.69,20.25,25.39
2736,Yuma,Arizona,33.4,48298.0,45847.0,94145,19326.0,2.64,AZ,,,,,,
2737,South Gate,California,32.5,47758.0,48641.0,96399,40571.0,3.969999999999999,CA,,,,,,
2738,Jackson,Mississippi,31.7,79039.0,91772.0,170811,1789.0,2.65,MS,230.31,4.46,90.84,1.59,4.41,5.73
2739,Thornton,Colorado,33.1,65482.0,67977.0,133459,17949.0,2.969999999999999,CO,,,,,,
2740,El Paso,Texas,33.1,332797.0,348339.0,681136,159709.0,3.03,TX,,,,,,
2741,Knoxville,Tennessee,33.1,89978.0,95334.0,185312,10285.0,2.21,TN,240.33,3.51,58.65,2.06,3.73,3.85
2742,Springdale,Arkansas,31.8,36840.0,43614.0,80454,19969.0,3.04,AR,267.03,9.08,47.92,1.07,4.29,8.32
2743,Lafayette,Louisiana,31.7,64018.0,63643.0,127661,5396.0,2.54,LA,223.64,3.94,94.41,0.81,3.78,5.26
2744,Dallas,Texas,32.6,639019.0,661063.0,1300082,326825.0,2.59,TX,,,,,,
2745,Atascocita,Texas,32.8,37424.0,40816.0,78240,8657.0,3.03,TX,343.8,28.45,94.41,3.07,9.09,11.78
2746,Bellevue,Washington,37.4,70763.0,69051.0,139814,54654.0,2.43,WA,280.38,10.11,42.56,2.98,3.7,5.29
2747,Redwood City,California,37.1,42676.0,42624.0,85300,27652.0,2.64,CA,223.64,2.12,90.84,1.03,5.85,11.2
2748,Brownsville,Texas,30.6,87689.0,96199.0,183888,53301.0,3.48,TX,247.0,5.57,120.16,3.61,9.98,12.01
2749,Hesperia,California,29.4,43588.0,49698.0,93286,16667.0,3.52,CA,,,,,,
2750,Charleston,South Carolina,35.0,63956.0,71568.0,135524,5767.0,2.4,SC,230.31,2.91,75.1,0.57,4.3,4.48
2751,Lowell,Massachusetts,33.4,54422.0,56298.0,110720,33414.0,2.8,MA,,,,,,
2752,Sugar Land,Texas,42.1,43889.0,44240.0,88129,31169.0,2.95,TX,,,,,,
2753,Tuscaloosa,Alabama,29.1,47293.0,51045.0,98338,4706.0,2.67,AL,,,,,,
2754,Bismarck,North Dakota,38.0,34675.0,35565.0,70240,2064.0,2.11,ND,216.96,2.79,72.96,3.7,1.04,1.33
2755,Southfield,Michigan,41.6,31369.0,41808.0,73177,4011.0,2.27,MI,,,,,,
2756,Bellevue,Washington,37.4,70763.0,69051.0,139814,54654.0,2.43,WA,280.38,10.11,42.56,2.98,3.7,5.29
2757,Gastonia,North Carolina,36.9,35527.0,39023.0,74550,5715.0,2.67,NC,,,,,,
2758,Schaumburg,Illinois,36.9,35971.0,39840.0,75811,24614.0,2.719999999999999,IL,226.97,5.18,68.67,0.95,1.56,2.22
2759,Apple Valley,California,34.3,32873.0,39312.0,72185,5801.0,3.03,CA,250.34,6.94,64.37,0.95,3.75,4.81
2760,Detroit,Michigan,34.8,319265.0,357859.0,677124,39861.0,2.6,MI,,,,,,
2761,Odessa,Texas,31.2,61119.0,57861.0,118980,15845.0,2.92,TX,230.31,1.86,64.37,1.07,12.39,22.33
2762,Walnut Creek,California,47.6,31994.0,36912.0,68906,13624.0,2.22,CA,247.0,8.05,97.28,4.89,7.28,11.73
2763,Fall River,Massachusetts,39.3,43314.0,45456.0,88770,14775.0,2.21,MA,,,,,,
2764,Lorain,Ohio,35.6,30844.0,32807.0,63651,1531.0,2.52,OH,277.04,12.0,39.7,4.65,4.54,4.8
2765,Delray Beach,Florida,47.9,32219.0,34042.0,66261,16639.0,2.35,FL,,,,,,
2766,Camarillo,California,40.8,31941.0,35682.0,67623,9735.0,2.77,CA,,,,,,
2767,Tustin,California,33.4,39511.0,41052.0,80563,25034.0,3.27,CA,,,,,,
2768,Saint Paul,Minnesota,31.5,149547.0,151293.0,300840,56514.0,2.58,MN,,,,,,
2769,Greenville,North Carolina,26.2,39897.0,50691.0,90588,4183.0,2.4,NC,236.99,2.53,55.08,0.26,0.78,0.95
2770,Vallejo,California,37.8,58379.0,62890.0,121269,30592.0,2.83,CA,223.64,1.35,101.57,0.67,6.34,9.92
2771,Spring Hill,Florida,45.1,48295.0,54902.0,103197,7893.0,2.58,FL,,,,,,
2772,Bellflower,California,33.4,38936.0,39498.0,78434,24607.0,3.58,CA,,,,,,
2773,Hillsboro,Oregon,35.3,50926.0,51434.0,102360,19531.0,2.68,OR,,,,,,
2774,Chico,California,29.9,46168.0,44168.0,90336,8425.0,2.5,CA,,,,,,
2775,Gainesville,Florida,26.0,60803.0,69330.0,130133,15272.0,2.33,FL,,,,,,
2776,Bellevue,Washington,37.4,70763.0,69051.0,139814,54654.0,2.43,WA,280.38,10.11,42.56,2.98,3.7,5.29
2777,Centennial,Colorado,42.4,53222.0,56504.0,109726,9501.0,2.66,CO,380.52,40.1,85.12,7.03,8.41,9.96
2778,Irving,Texas,32.3,117189.0,119428.0,236617,86756.0,2.78,TX,,,,,,
2779,Fullerton,California,34.5,69549.0,71300.0,140849,43404.0,2.969999999999999,CA,514.03,52.09,194.55,20.98,38.15,45.68
2780,Corpus Christi,Texas,35.0,160488.0,163594.0,324082,30834.0,2.69,TX,,,,,,
2781,Bridgeport,Connecticut,34.1,71509.0,76110.0,147619,44475.0,2.86,CT,,,,,,
2782,Roswell,Georgia,38.8,48637.0,45859.0,94496,16501.0,2.7,GA,223.64,1.59,72.24,1.15,2.71,3.16
2783,Oklahoma City,Oklahoma,34.1,309227.0,322036.0,631263,80165.0,2.58,OK,447.27,40.1,32.9,0.88,5.49,6.69
2784,Amarillo,Texas,33.8,99391.0,100260.0,199651,21124.0,2.64,TX,191.93,1.61,81.54,0.36,3.56,6.74
2785,South Bend,Indiana,32.4,50483.0,53274.0,103757,8779.0,2.719999999999999,IN,210.29,2.23,65.09,0.75,1.21,1.4
2786,Birmingham,Alabama,35.6,102122.0,112789.0,214911,8258.0,2.21,AL,277.04,19.71,6.08,4.17,3.36,3.64
2787,Boca Raton,Florida,47.3,44760.0,48466.0,93226,21117.0,2.22,FL,236.99,8.65,75.82,0.52,6.0,9.71
2788,Fort Lauderdale,Florida,42.8,93948.0,84639.0,178587,47582.0,2.38,FL,257.02,13.71,80.11,1.57,4.04,6.78
2789,Oxnard,California,31.0,101906.0,105346.0,207252,78678.0,4.08,CA,,,,,,
2790,Somerville,Massachusetts,31.0,41028.0,39306.0,80334,22292.0,2.43,MA,,,,,,
2791,Odessa,Texas,31.2,61119.0,57861.0,118980,15845.0,2.92,TX,230.31,1.86,64.37,1.07,12.39,22.33
2792,Lynwood,California,29.4,35634.0,36371.0,72005,28061.0,4.43,CA,,,,,,
2793,El Paso,Texas,33.1,332797.0,348339.0,681136,159709.0,3.03,TX,,,,,,
2794,Richardson,Texas,35.5,54676.0,56151.0,110827,29579.0,2.83,TX,,,,,,
2795,Florence-Graham,California,30.2,34186.0,32173.0,66359,28696.0,4.57,CA,,,,,,
2796,Wilmington,North Carolina,35.5,52346.0,63601.0,115947,7401.0,2.24,NC,267.03,13.37,60.8,2.44,2.69,3.53
2797,Rio Rancho,New Mexico,38.3,47251.0,46904.0,94155,5200.0,2.86,NM,163.56,0.42,77.96,0.41,3.4,13.79
2798,Rockford,Illinois,36.3,71076.0,78270.0,149346,18323.0,2.52,IL,236.99,6.68,31.47,0.02,1.19,1.74
2799,West Palm Beach,Florida,39.6,49262.0,57520.0,106782,30675.0,2.53,FL,,,,,,
2800,Racine,Wisconsin,33.7,39314.0,38423.0,77737,4403.0,2.56,WI,280.38,19.19,55.79,1.62,2.27,2.85
2801,Kent,Washington,33.4,61825.0,65137.0,126962,38175.0,3.06,WA,,,,,,
2802,San Mateo,California,39.3,50966.0,52558.0,103524,34957.0,2.64,CA,226.97,2.57,86.55,1.06,5.3,11.51
2803,Pueblo,Colorado,37.6,55635.0,53784.0,109419,3578.0,2.44,CO,,,,,,
2804,Spring Hill,Florida,45.1,48295.0,54902.0,103197,7893.0,2.58,FL,,,,,,
2805,Greeley,Colorado,31.0,50792.0,50091.0,100883,11480.0,2.75,CO,,,,,,
2806,Huntington Beach,California,41.6,99967.0,101960.0,201927,35368.0,2.67,CA,,,,,,
2807,Mountain View,California,33.5,42493.0,37945.0,80438,31857.0,2.46,CA,,,,,,
2808,Johnson City,Tennessee,38.2,31019.0,34350.0,65369,2878.0,2.18,TN,240.33,3.64,41.49,0.75,2.32,2.41
2809,East Orange,New Jersey,35.5,29995.0,34967.0,64962,15164.0,2.85,NJ,,,,,,
2810,Longmont,Colorado,36.8,43941.0,48280.0,92221,10424.0,2.63,CO,240.33,5.44,104.43,1.71,5.96,6.67
2811,Kent,Washington,33.4,61825.0,65137.0,126962,38175.0,3.06,WA,,,,,,
2812,Elk Grove,California,36.1,80057.0,86833.0,166890,38693.0,3.34,CA,257.02,6.26,150.2,2.12,15.58,17.84
2813,Trenton,New Jersey,33.3,42581.0,41650.0,84231,20428.0,3.04,NJ,,,,,,
2814,Phoenix,Arizona,33.8,786833.0,776168.0,1563001,300702.0,2.89,AZ,250.34,7.63,150.2,3.34,11.92,20.26
2815,North Richland Hills,Texas,39.9,35257.0,33948.0,69205,7854.0,2.64,TX,247.0,10.28,46.49,0.26,2.43,4.12
2816,Schenectady,New York,36.7,32398.0,32901.0,65299,10961.0,2.8200000000000003,NY,273.71,12.68,38.27,0.76,4.22,4.63
2817,South Gate,California,32.5,47758.0,48641.0,96399,40571.0,3.969999999999999,CA,,,,,,
2818,Orem,Utah,26.1,48695.0,45762.0,94457,12808.0,3.26,UT,,,,,,
2819,Rapid City,South Dakota,39.5,36122.0,37446.0,73568,2375.0,2.31,SD,178.58,1.82,61.51,0.32,1.34,3.08
2820,Winston-Salem,North Carolina,34.7,112520.0,128712.0,241232,24302.0,2.47,NC,,,,,,
2821,Deltona,Florida,39.9,44853.0,43621.0,88474,7098.0,2.89,FL,,,,,,
2822,Dale City,Virginia,33.4,35984.0,35415.0,71399,22306.0,3.65,VA,,,,,,
2823,Raleigh,North Carolina,32.8,219184.0,232765.0,451949,65125.0,2.42,NC,260.35,5.27,59.37,1.18,6.05,6.35
2824,Westland,Michigan,39.9,37742.0,44253.0,81995,6429.0,2.41,MI,263.69,5.1,39.34,0.4,3.18,3.31
2825,Provo,Utah,23.6,56231.0,59027.0,115258,10925.0,3.28,UT,230.31,7.8,86.55,2.0,9.24,13.12
2826,Bellflower,California,33.4,38936.0,39498.0,78434,24607.0,3.58,CA,,,,,,
2827,Santa Clarita,California,38.1,90192.0,92175.0,182367,40666.0,3.02,CA,,,,,,
2828,Salinas,California,30.4,77765.0,79621.0,157386,58693.0,3.719999999999999,CA,,,,,,
2829,Hillsboro,Oregon,35.3,50926.0,51434.0,102360,19531.0,2.68,OR,,,,,,
2830,Buena Park,California,35.7,41593.0,41671.0,83264,28430.0,3.55,CA,514.03,52.09,194.55,20.98,38.15,45.68
2831,Dale City,Virginia,33.4,35984.0,35415.0,71399,22306.0,3.65,VA,,,,,,
2832,Santa Rosa,California,37.9,86840.0,88149.0,174989,33015.0,2.7,CA,226.97,1.71,111.58,0.54,9.93,12.69
2833,West Valley City,Utah,30.7,68235.0,67989.0,136224,30712.0,3.81,UT,410.56,45.24,92.98,5.25,38.96,43.55
2834,Hammond,Indiana,36.0,38923.0,38687.0,77610,9224.0,2.61,IN,,,,,,
2835,Jersey City,New Jersey,34.3,131765.0,132512.0,264277,109186.0,2.5700000000000003,NJ,340.46,44.55,39.7,8.23,5.13,6.89
2836,Oshkosh,Wisconsin,33.0,32905.0,33652.0,66557,2348.0,2.3,WI,230.31,5.91,50.78,0.47,0.86,1.03
2837,Baldwin Park,California,35.8,38747.0,38309.0,77056,34322.0,4.13,CA,487.33,29.13,317.57,18.36,63.91,72.23
2838,Pittsburg,California,34.5,33309.0,36118.0,69427,21043.0,3.15,CA,327.11,23.31,10.55,6.26,7.03,7.52
2839,Bridgeport,Connecticut,34.1,71509.0,76110.0,147619,44475.0,2.86,CT,,,,,,
2840,Cedar Park,Texas,34.4,31248.0,33589.0,64837,5207.0,3.05,TX,196.93,1.48,72.24,0.28,2.75,5.19
2841,Corpus Christi,Texas,35.0,160488.0,163594.0,324082,30834.0,2.69,TX,,,,,,
2842,Mount Pleasant,South Carolina,42.7,39429.0,41880.0,81309,4701.0,2.53,SC,226.97,4.07,74.39,0.41,4.51,7.61
2843,Peoria,Arizona,36.9,80139.0,91103.0,171242,14260.0,2.969999999999999,AZ,273.71,13.71,40.41,0.19,2.9,3.4
2844,Oceanside,California,39.4,87482.0,88232.0,175714,37492.0,2.719999999999999,CA,,,,,,
2845,Aurora,Illinois,31.7,101964.0,101751.0,203715,50980.0,3.3,IL,247.0,10.97,47.21,0.17,1.94,2.7
2846,Peoria,Arizona,36.9,80139.0,91103.0,171242,14260.0,2.969999999999999,AZ,273.71,13.71,40.41,0.19,2.9,3.4
2847,Houston,Texas,32.6,1149686.0,1148942.0,2298628,696210.0,2.66,TX,,,,,,
2848,Wilmington,North Carolina,35.5,52346.0,63601.0,115947,7401.0,2.24,NC,267.03,13.37,60.8,2.44,2.69,3.53
2849,Peoria,Illinois,33.1,56229.0,62432.0,118661,7517.0,2.4,IL,273.71,13.71,40.41,0.19,2.9,3.4
2850,Louisville/Jefferson County metro government,Kentucky,37.5,298451.0,316938.0,615389,37875.0,2.45,KY,,,,,,
2851,Sandy,Utah,34.6,46923.0,46689.0,93612,6691.0,3.22,UT,253.68,9.34,127.32,4.23,16.3,22.41
2852,Weston,Florida,38.6,32956.0,36991.0,69947,30876.0,3.34,FL,,,,,,
2853,Carmichael,California,41.0,29281.0,33934.0,63215,7378.0,2.39,CA,340.46,3.6,27.54,1.15,1.38,3.08
